Title: mars_ultram

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
150.00 1600.00 10.217126 28.262160 -129318.128591 3.286003 13.547977 (Ca0.00Mg0.92Fe''0.08Mn0.00Co0.00Ni0.00)2SiO4 41.22 0 0 0 7.56039 0.325531 50.8242 0.0698723 0 0 0
150.00 1595.00 11.600062 32.039934 -146700.098857 3.727512 15.367421 (Ca0.00Mg0.92Fe''0.08Mn0.00Co0.00Ni0.00)2SiO4 41.1907 0 0 0 7.71075 0.331076 50.6964 0.0711005 0 0 0
150.00 1590.00 12.949546 35.713899 -163627.686244 4.157478 17.139041 (Ca0.00Mg0.92Fe''0.08Mn0.00Co0.00Ni0.00)2SiO4 41.161 0 0 0 7.86289 0.336578 50.5672 0.0723433 0 0 0
150.00 1585.00 14.267373 39.289351 -180123.771591 4.576496 18.865293 (Ca0.00Mg0.91Fe''0.08Mn0.00Co0.00Ni0.00)2SiO4 41.131 0 0 0 8.01685 0.342037 50.4366 0.0736014 0 0 0
150.00 1580.00 15.555236 42.771271 -196209.850515 4.985127 20.548490 (Ca0.00Mg0.91Fe''0.08Mn0.00Co0.00Ni0.00)2SiO4 41.1006 0 0 0 8.17266 0.34745 50.3044 0.0748757 0 0 0
150.00 1575.00 16.814727 46.164348 -211906.140396 5.383899 22.190804 (Ca0.00Mg0.91Fe''0.08Mn0.00Co0.00Ni0.00)2SiO4 41.0699 0 0 0 8.33034 0.352816 50.1708 0.0761668 0 0 0
150.00 1570.00 18.047350 49.472999 -227231.677282 5.773308 23.794287 (Ca0.00Mg0.91Fe''0.09Mn0.00Co0.00Ni0.00)2SiO4 41.0388 0 0 0 8.48992 0.358134 50.0356 0.0774758 0 0 0
150.00 1565.00 19.254526 52.701389 -242204.403721 6.153825 25.360870 (Ca0.00Mg0.91Fe''0.09Mn0.00Co0.00Ni0.00)2SiO4 41.0074 0 0 0 8.65144 0.363402 49.8989 0.0788034 0 0 0
150.00 1560.00 20.437600 55.853456 -256841.248428 6.525893 26.892379 (Ca0.00Mg0.91Fe''0.09Mn0.00Co0.00Ni0.00)2SiO4 40.9756 0 0 0 8.81492 0.368619 49.7607 0.0801505 0 0 0
150.00 1555.00 21.597844 58.932916 -271158.198571 6.889929 28.390542 (Ca0.00Mg0.90Fe''0.09Mn0.00Co0.00Ni0.00)2SiO4 40.9435 0 0 0 8.98039 0.373783 49.6208 0.0815183 0 0 0
150.00 1550.00 22.736464 61.943289 -285170.365367 7.246333 29.856990 (Ca0.00Mg0.90Fe''0.09Mn0.00Co0.00Ni0.00)2SiO4 40.911 0 0 0 9.14789 0.378893 49.4793 0.0829077 0 0 0
150.00 1545.00 23.854604 64.887907 -298892.043592 7.595477 31.293271 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8781 0 0 0 9.31742 0.383947 49.3362 0.0843198 0 0 0
150.00 1540.00 24.953352 67.769924 -312336.765523 7.937720 32.700849 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8448 0 0 0 9.48903 0.388944 49.1914 0.0857557 0 0 0
150.00 1535.00 26.033741 70.592334 -325517.349778 8.273399 34.081116 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8112 0 0 0 9.66274 0.393883 49.045 0.0872167 0 0 0
150.00 1530.00 27.096751 73.357976 -338445.945446 8.602833 35.435389 (Ca0.00Mg0.89Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.7771 0 0 0 9.83856 0.398761 48.8968 0.0887041 0 0 0
150.00 1525.00 28.143318 76.069544 -351134.071851 8.926329 36.764922 (Ca0.00Mg0.89Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.7427 0 0 0 10.0165 0.403579 48.747 0.0902191 0 0 0
150.00 1520.00 29.174330 78.729595 -363592.654240 9.244173 38.070902 (Ca0.00Mg0.89Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.7079 0 0 0 10.1966 0.408333 48.5954 0.0917632 0 0 0
150.00 1515.00 30.190632 81.340556 -375832.055648 9.556643 39.354460 (Ca0.00Mg0.89Fe''0.11Mn0.00Co0.00Ni0.00)2SiO4 40.6726 0 0 0 10.3789 0.413023 48.4421 0.093338 0 0 0
150.00 1510.00 31.193031 83.904733 -387862.105149 9.863997 40.616667 (Ca0.00Mg0.89Fe''0.11Mn0.00Co0.00Ni0.00)2SiO4 40.637 0 0 0 10.5634 0.417648 48.287 0.0949449 0 0 0
150.00 1505.00 32.182292 86.424312 -399692.122653 10.166484 41.858540 (Ca0.00Mg0.88Fe''0.11Mn0.00Co0.00Ni0.00)2SiO4 40.601 0 0 0 10.7501 0.422205 48.1301 0.0965857 0 0 0
150.00 1500.00 33.159142 88.901364 -411330.940406 10.464339 43.081046 (Ca0.00Mg0.88Fe''0.11Mn0.00Co0.00Ni0.00)2SiO4 40.5645 0 0 0 10.939 0.426694 47.9715 0.098262 0 0 0
150.00 1495.00 34.124273 91.337853 -422786.921283 10.757784 44.285099 (Ca0.00Mg0.88Fe''0.11Mn0.00Co0.00Ni0.00)2SiO4 40.5277 0 0 0 11.1302 0.431112 47.8111 0.0999758 0 0 0
150.00 1490.00 35.078340 93.735636 -434067.973961 11.047032 45.471565 (Ca0.00Mg0.88Fe''0.12Mn0.00Co0.00Ni0.00)2SiO4 40.4904 0 0 0 11.3235 0.43546 47.6489 0.101729 0 0 0
150.00 1485.00 36.021964 96.096465 -445181.565031 11.332280 46.641263 (Ca0.00Mg0.88Fe''0.12Mn0.00Co0.00Ni0.00)2SiO4 40.4527 0 0 0 11.5191 0.439734 47.485 0.103523 0 0 0
150.00 1480.00 36.955728 98.421989 -456134.728077 11.613718 47.794962 (Ca0.00Mg0.87Fe''0.12Mn0.00Co0.00Ni0.00)2SiO4 40.4147 0 0 0 11.7168 0.443933 47.3192 0.105361 0 0 0
150.00 1475.00 37.880182 100.713755 -466934.069743 11.891521 48.933386 (Ca0.00Mg0.87Fe''0.12Mn0.00Co0.00Ni0.00)2SiO4 40.3762 0 0 0 11.9168 0.448056 47.1518 0.107245 0 0 0
150.00 1470.00 38.795841 102.973209 -477585.772799 12.165856 50.057213 (Ca0.00Mg0.87Fe''0.13Mn0.00Co0.00Ni0.00)2SiO4 40.3373 0 0 0 12.1189 0.452102 46.9826 0.109176 0 0 0
150.00 1465.00 39.703181 105.201694 -488095.596198 12.436875 51.167072 (Ca0.00Mg0.87Fe''0.13Mn0.00Co0.00Ni0.00)2SiO4 40.298 0 0 0 12.3231 0.456068 46.8116 0.111158 0 0 0
150.00 1460.00 40.602643 107.400446 -498468.872130 12.704722 52.263544 (Ca0.00Mg0.87Fe''0.13Mn0.00Co0.00Ni0.00)2SiO4 40.2584 0 0 0 12.5294 0.459954 46.639 0.113193 0 0 0
150.00 1455.00 41.494629 109.570596 -508710.500098 12.969527 53.347162 (Ca0.00Mg0.86Fe''0.13Mn0.00Co0.00Ni0.00)2SiO4 40.2184 0 0 0 12.7378 0.463757 46.4647 0.115284 0 0 0
150.00 1450.00 42.379501 111.713165 -518824.938021 13.231407 54.418407 (Ca0.00Mg0.86Fe''0.13Mn0.00Co0.00Ni0.00)2SiO4 40.178 0 0 0 12.9482 0.467477 46.2889 0.117433 0 0 0
150.00 1445.00 43.257576 113.829058 -528816.190474 13.490469 55.477710 (Ca0.00Mg0.86Fe''0.14Mn0.00Co0.00Ni0.00)2SiO4 40.1372 0 0 0 13.1605 0.471111 46.1115 0.119642 0 0 0
150.00 1440.00 44.129130 115.919064 -538687.794163 13.746804 56.525445 (Ca0.00Mg0.86Fe''0.14Mn0.01Co0.00Ni0.00)2SiO4 40.0962 0 0 0 13.3747 0.474658 45.9326 0.121916 0 0 0
150.00 1435.00 44.994391 117.983845 -548442.800840 14.000492 57.561930 (Ca0.00Mg0.85Fe''0.14Mn0.01Co0.00Ni0.00)2SiO4 40.0548 0 0 0 13.5905 0.478117 45.7523 0.124256 0 0 0
150.00 1430.00 45.853535 120.023933 -558083.757967 14.251595 58.587422 (Ca0.00Mg0.85Fe''0.14Mn0.01Co0.00Ni0.00)2SiO4 40.0131 0 0 0 13.808 0.481485 45.5707 0.126666 0 0 0
150.00 1425.00 46.706685 122.039722 -567612.687533 14.500163 59.602116 (Ca0.00Mg0.85Fe''0.15Mn0.01Co0.00Ni0.00)2SiO4 39.9711 0 0 0 14.027 0.484763 45.3879 0.129149 0 0 0
150.00 1420.00 47.553909 124.031464 -577031.063612 14.746229 60.606139 (Ca0.00Mg0.85Fe''0.15Mn0.01Co0.00Ni0.00)2SiO4 39.9289 0 0 0 14.2474 0.487947 45.204 0.131708 0 0 0
150.00 1415.00 48.395213 125.999256 -586339.789418 14.989807 61.599552 (Ca0.00Mg0.84Fe''0.15Mn0.01Co0.00Ni0.00)2SiO4 39.8865 0 0 0 14.4689 0.491037 45.0192 0.134345 0 0 0
150.00 1410.00 49.230540 127.943040 -595539.174834 15.230896 62.582338 (Ca0.00Mg0.84Fe''0.15Mn0.01Co0.00Ni0.00)2SiO4 39.8439 0 0 0 14.6915 0.494032 44.8336 0.137063 0 0 0
150.00 1405.00 50.059765 129.862589 -604628.915625 15.469474 63.554408 (Ca0.00Mg0.84Fe''0.16Mn0.01Co0.00Ni0.00)2SiO4 39.8012 0 0 0 14.9148 0.49693 44.6473 0.139865 0 0 0
150.00 1400.00 50.882694 131.757506 -613608.075824 15.705503 64.515591 (Ca0.00Mg0.84Fe''0.16Mn0.01Co0.00Ni0.00)2SiO4 39.7583 0 0 0 15.1387 0.499731 44.4605 0.142754 0 0 0
150.00 1395.00 51.699058 133.627219 -622475.075006 15.938922 65.465636 (Ca0.00Mg0.83Fe''0.16Mn0.01Co0.00Ni0.00)2SiO4 39.7154 0 0 0 15.3629 0.502433 44.2736 0.145732 0 0 0
150.00 1390.00 52.508515 135.470975 -631227.682454 16.169651 66.404209 (Ca0.00Mg0.83Fe''0.16Mn0.01Co0.00Ni0.00)2SiO4 39.6725 0 0 0 15.5871 0.505036 44.0866 0.1488 0 0 0
150.00 1385.00 52.811552 136.002310 -633840.708129 16.243818 66.698575 (Ca0.00Mg0.83Fe''0.17Mn0.01Co0.00Ni0.00)2SiO4 39.6285 0 0 0 15.8128 0.511441 43.8938 0.153464 0 0 0
150.00 1380.00 53.091491 136.471205 -636169.470213 16.310756 66.962931 (Ca0.00Mg0.83Fe''0.17Mn0.01Co0.00Ni0.00)2SiO4 39.5845 0 0 0 16.0376 0.517907 43.7016 0.158338 0 0 0
150.00 1375.00 53.378477 136.955394 -638579.356999 16.379772 67.235547 (Ca0.00Mg0.82Fe''0.17Mn0.01Co0.00Ni0.00)2SiO4 39.5409 0 0 0 16.2611 0.524192 43.5105 0.163332 0 0 0
150.00 1370.00 53.671479 137.452190 -641059.130439 16.450562 67.515156 (Ca0.00Mg0.82Fe''0.17Mn0.01Co0.00Ni0.00)2SiO4 39.4975 0 0 0 16.4831 0.530297 43.3206 0.168451 0 0 0
150.00 1365.00 53.969437 137.958856 -643597.416741 16.522811 67.800469 (Ca0.00Mg0.82Fe''0.18Mn0.01Co0.00Ni0.00)2SiO4 39.4545 0 0 0 16.7033 0.536223 43.1323 0.173695 0 0 0
150.00 1360.00 54.271263 138.472607 -646182.686018 16.596203 68.090170 (Ca0.00Mg0.81Fe''0.18Mn0.01Co0.00Ni0.00)2SiO4 39.4119 0 0 0 16.9215 0.541972 42.9456 0.179068 0 0 0
150.00 1355.00 54.575841 138.990609 -648803.249470 16.670413 68.382921 (Ca0.00Mg0.81Fe''0.18Mn0.01Co0.00Ni0.00)2SiO4 39.3697 0 0 0 17.1374 0.547546 42.7607 0.184569 0 0 0
150.00 1350.00 54.882029 139.509984 -651447.275091 16.745110 68.677361 (Ca0.00Mg0.81Fe''0.18Mn0.01Co0.00Ni0.00)2SiO4 39.3281 0 0 0 17.3508 0.552948 42.578 0.1902 0 0 0
150.00 1345.00 55.188659 140.027823 -654102.822444 16.819961 68.972112 (Ca0.00Mg0.81Fe''0.19Mn0.01Co0.00Ni0.00)2SiO4 39.2869 0 0 0 17.5613 0.558182 42.3976 0.19596 0 0 0
150.00 1340.00 55.494551 140.541199 -656757.896476 16.894628 69.265783 (Ca0.00Mg0.80Fe''0.19Mn0.01Co0.00Ni0.00)2SiO4 39.2464 0 0 0 17.7687 0.563253 42.2198 0.20185 0 0 0
150.00 1335.00 55.798513 141.047186 -659400.519544 16.968772 69.556984 (Ca0.00Mg0.80Fe''0.19Mn0.01Co0.00Ni0.00)2SiO4 39.2065 0 0 0 17.9727 0.568166 42.0447 0.207868 0 0 0
150.00 1330.00 56.099357 141.542885 -662018.819930 17.042058 69.844334 (Ca0.00Mg0.80Fe''0.19Mn0.01Co0.00Ni0.00)2SiO4 39.1673 0 0 0 18.173 0.572926 41.8727 0.214011 0 0 0
150.00 1325.00 56.395905 142.025448 -664601.134178 17.114154 70.126473 (Ca0.00Mg0.80Fe''0.20Mn0.01Co0.00Ni0.00)2SiO4 39.1289 0 0 0 18.3694 0.577541 41.7038 0.220277 0 0 0
150.00 1320.00 56.687004 142.492110 -667136.119604 17.184738 70.402077 (Ca0.00Mg0.80Fe''0.20Mn0.01Co0.00Ni0.00)2SiO4 39.0913 0 0 0 18.5616 0.582015 41.5384 0.226661 0 0 0
150.00 1315.00 56.971541 142.940219 -669612.872565 17.253498 70.669870 (Ca0.00Mg0.79Fe''0.20Mn0.01Co0.00Ni0.00)2SiO4 39.0545 0 0 0 18.7493 0.586358 41.3767 0.233157 0 0 0
150.00 1310.00 57.248448 143.367263 -672021.047463 17.320140 70.928644 (Ca0.00Mg0.79Fe''0.20Mn0.01Co0.00Ni0.00)2SiO4 39.0186 0 0 0 18.9324 0.590575 41.2187 0.239761 0 0 0
150.00 1305.00 57.516726 143.770904 -674350.971182 17.384384 71.177266 (Ca0.00Mg0.79Fe''0.20Mn0.01Co0.00Ni0.00)2SiO4 38.9837 0 0 0 19.1105 0.594676 41.0647 0.246464 0 0 0
150.00 1300.00 57.775446 144.149005 -676593.747779 17.445978 71.414697 (Ca0.00Mg0.79Fe''0.21Mn0.01Co0.00Ni0.00)2SiO4 38.9497 0 0 0 19.2836 0.598668 40.9148 0.253259 0 0 0
150.00 1295.00 58.023767 144.499646 -678741.348711 17.504689 71.639997 (Ca0.00Mg0.78Fe''0.21Mn0.01Co0.00Ni0.00)2SiO4 38.9166 0 0 0 19.4515 0.602559 40.7692 0.260137 0 0 0
150.00 1290.00 58.260941 144.821152 -680786.684726 17.560315 71.852341 (Ca0.00Mg0.78Fe''0.21Mn0.01Co0.00Ni0.00)2SiO4 38.8846 0 0 0 19.614 0.606357 40.6279 0.267087 0 0 0
150.00 1285.00 58.486318 145.112096 -682723.656655 17.612679 72.051019 (Ca0.00Mg0.78Fe''0.21Mn0.01Co0.00Ni0.00)2SiO4 38.8537 0 0 0 19.7711 0.61007 40.4911 0.274099 0 0 0
150.00 1280.00 58.699354 145.371314 -684547.183613 17.661637 72.235442 (Ca0.00Mg0.78Fe''0.21Mn0.01Co0.00Ni0.00)2SiO4 38.8237 0 0 0 19.9227 0.613707 40.3587 0.281162 0 0 0
150.00 1275.00 58.899609 145.597902 -686253.208453 17.707070 72.405143 (Ca0.00Mg0.78Fe''0.22Mn0.01Co0.00Ni0.00)2SiO4 38.7948 0 0 0 20.0687 0.617274 40.2309 0.288264 0 0 0
150.00 1270.00 59.086745 145.791209 -687838.681530 17.748892 72.559777 (Ca0.00Mg0.78Fe''0.22Mn0.01Co0.00Ni0.00)2SiO4 38.767 0 0 0 20.2091 0.620779 40.1077 0.295392 0 0 0
150.00 1265.00 59.260529 145.950836 -689301.524895 17.787043 72.699113 (Ca0.00Mg0.77Fe''0.22Mn0.01Co0.00Ni0.00)2SiO4 38.7402 0 0 0 20.344 0.624228 39.989 0.302533 0 0 0
150.00 1260.00 59.420822 146.076612 -690640.579855 17.821490 72.823032 (Ca0.00Mg0.77Fe''0.22Mn0.01Co0.00Ni0.00)2SiO4 38.7145 0 0 0 20.4734 0.627629 39.8748 0.309673 0 0 0
150.00 1255.00 59.567576 146.168584 -691855.541292 17.852227 72.931514 (Ca0.00Mg0.77Fe''0.22Mn0.01Co0.00Ni0.00)2SiO4 38.6898 0 0 0 20.5973 0.630988 39.7651 0.316799 0 0 0
150.00 1250.00 59.700824 146.226997 -692946.882397 17.879266 73.024637 (Ca0.00Mg0.77Fe''0.22Mn0.01Co0.00Ni0.00)2SiO4 38.6661 0 0 0 20.7159 0.634309 39.6598 0.323896 0 0 0
150.00 1245.00 59.820676 146.252269 -693915.773391 17.902645 73.102558 (Ca0.00Mg0.77Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.6434 0 0 0 20.8292 0.6376 39.5589 0.33095 0 0 0
150.00 1240.00 59.927307 146.244972 -694763.997582 17.922416 73.165511 (Ca0.00Mg0.77Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.6217 0 0 0 20.9373 0.640863 39.4622 0.337948 0 0 0
150.00 1235.00 60.020948 146.205810 -695493.867670 17.938648 73.213793 (Ca0.00Mg0.77Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.6009 0 0 0 21.0404 0.644105 39.3697 0.344873 0 0 0
150.00 1230.00 60.101882 146.135599 -696108.144740 17.951423 73.247752 (Ca0.00Mg0.76Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.5811 0 0 0 21.1386 0.647329 39.2813 0.351711 0 0 0
150.00 1225.00 60.170431 146.035245 -696609.961845 17.960833 73.267785 (Ca0.00Mg0.76Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.5622 0 0 0 21.232 0.650539 39.1968 0.358448 0 0 0
150.00 1220.00 60.226950 145.905729 -697002.753560 17.966981 73.274322 (Ca0.01Mg0.76Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.5441 0 0 0 21.3209 0.653738 39.1162 0.365068 0 0 0
150.00 1215.00 60.271823 145.748085 -697290.192391 17.969975 73.267823 (Ca0.01Mg0.76Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.5269 0 0 0 21.4052 0.65693 39.0394 0.371557 0 0 0
150.00 1210.00 60.305452 145.563391 -697476.132538 17.969929 73.248768 (Ca0.01Mg0.76Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.5106 0 0 0 21.4853 0.660116 38.9661 0.377899 0 0 0
150.00 1205.00 60.328222 145.352669 -697564.144095 17.966951 73.217609 (Ca0.01Mg0.76Fe''0.23Mn0.01Co0.00Ni0.00)2SiO4 38.495 0 0 0 21.5612 0.6633 38.8964 0.38408 0 0 0
150.00 1200.00 60.340188 145.116146 -697553.941714 17.961049 73.174400 (Ca0.01Mg0.76Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.4802 0 0 0 21.6332 0.666488 38.8301 0.390087 0 0 0
150.00 1195.00 60.341711 144.854776 -697448.750735 17.952324 73.119559 (Ca0.01Mg0.76Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.4662 0 0 0 21.7013 0.669683 38.767 0.395906 0 0 0
150.00 1190.00 60.333257 144.569763 -697253.042963 17.940906 73.053634 (Ca0.01Mg0.76Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.4528 0 0 0 21.7657 0.672887 38.7071 0.401522 0 0 0
150.00 1185.00 60.315291 144.262305 -696971.283972 17.926925 72.977174 (Ca0.01Mg0.76Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.4401 0 0 0 21.8266 0.6761 38.6502 0.406921 0 0 0
150.00 1180.00 60.288279 143.933585 -696607.916514 17.910513 72.890720 (Ca0.01Mg0.75Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.4282 0 0 0 21.8841 0.679323 38.5963 0.412086 0 0 0
150.00 1175.00 60.081702 143.146247 -693283.965385 17.831079 72.546941 (Ca0.01Mg0.75Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.391 0 0 0 22.0638 0.693431 38.4327 0.419094 0 0 0
150.00 1170.00 59.859622 142.317741 -689619.596209 17.745319 72.177439 (Ca0.01Mg0.75Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.3491 0 0 0 22.2665 0.70982 38.2484 0.426081 0 0 0
150.00 1165.00 59.668648 141.571311 -686495.755100 17.670990 71.853659 (Ca0.01Mg0.75Fe''0.24Mn0.01Co0.00Ni0.00)2SiO4 38.3121 0 0 0 22.4435 0.725277 38.0847 0.434448 0 0 0
150.00 1160.00 59.539791 140.983723 -684403.568683 17.618494 71.619457 (Ca0.01Mg0.75Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2841 0 0 0 22.5772 0.736876 37.9609 0.440876 0 0 0
150.00 1155.00 59.240896 140.020850 -681203.978224 17.523167 71.221835 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2816 0 0 0 22.5889 0.751229 37.9567 0.421573 0 0 0
150.00 1150.00 59.139838 139.516749 -679943.234087 17.483989 71.045577 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2687 0 0 0 22.652 0.758678 37.9018 0.418773 0 0 0
150.00 1145.00 59.062303 139.071247 -679043.995512 17.452784 70.901784 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2585 0 0 0 22.7029 0.764435 37.8586 0.415563 0 0 0
150.00 1140.00 58.999737 138.663153 -678385.110768 17.426764 70.779076 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2503 0 0 0 22.7445 0.768979 37.8242 0.411976 0 0 0
150.00 1135.00 58.946739 138.279031 -677887.957421 17.404148 70.670173 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2436 0 0 0 22.7791 0.772634 37.7966 0.408053 0 0 0
150.00 1130.00 58.899910 137.910376 -677501.125659 17.383793 70.570409 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2381 0 0 0 22.8083 0.775625 37.7741 0.403839 0 0 0
150.00 1125.00 58.857184 137.551949 -677191.311737 17.364985 70.476849 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2335 0 0 0 22.8334 0.778106 37.7557 0.399381 0 0 0
150.00 1120.00 58.817393 137.200712 -676937.420555 17.347296 70.387730 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2295 0 0 0 22.8554 0.780186 37.7401 0.39473 0 0 0
150.00 1115.00 58.779927 136.854975 -676725.762680 17.330475 70.302005 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.226 0 0 0 22.8753 0.781943 37.7267 0.38994 0 0 0
150.00 1110.00 58.744151 136.513001 -676542.050644 17.314263 70.218584 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.2228 0 0 0 22.8941 0.783432 37.7145 0.385089 0 0 0
150.00 1105.00 58.746194 136.207710 -675367.813706 17.293336 70.118075 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1792 0 0 0 23.1286 0.786053 37.5276 0.378622 0 0 0
150.00 1100.00 58.660380 135.751629 -674690.521829 17.263147 69.978589 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1784 0 0 0 23.1346 0.788804 37.527 0.371184 0 0 0
150.00 1095.00 58.657101 135.487475 -675013.812590 17.257830 69.939899 (Ca0.01Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1792 0 0 0 23.135 0.788855 37.5333 0.363634 0 0 0
150.00 1090.00 58.653793 135.222483 -675336.591841 17.252520 69.900962 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1801 0 0 0 23.1353 0.788907 37.5395 0.356177 0 0 0
150.00 1085.00 58.650460 134.956652 -675658.880350 17.247216 69.861776 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1809 0 0 0 23.1357 0.788959 37.5457 0.348815 0 0 0
150.00 1080.00 58.647102 134.689982 -675980.694834 17.241921 69.822343 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1817 0 0 0 23.1359 0.789011 37.5518 0.341547 0 0 0
150.00 1075.00 58.643720 134.422469 -676302.048249 17.236633 69.782662 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1825 0 0 0 23.1362 0.789064 37.5579 0.334374 0 0 0
150.00 1070.00 58.640314 134.154112 -676622.950045 17.231354 69.742731 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1833 0 0 0 23.1364 0.789117 37.5639 0.327297 0 0 0
150.00 1065.00 58.636886 133.884905 -676943.406360 17.226082 69.702549 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1841 0 0 0 23.1366 0.78917 37.5698 0.320315 0 0 0
150.00 1060.00 58.633434 133.614845 -677263.420177 17.220820 69.662114 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1849 0 0 0 23.1368 0.789224 37.5757 0.313429 0 0 0
150.00 1055.00 58.629958 133.343925 -677582.991425 17.215565 69.621424 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1857 0 0 0 23.1369 0.789278 37.5815 0.306638 0 0 0
150.00 1050.00 58.626457 133.072139 -677902.117056 17.210319 69.580476 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1864 0 0 0 23.137 0.789332 37.5873 0.299943 0 0 0
150.00 1045.00 58.622930 132.799481 -678220.791074 17.205081 69.539268 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1872 0 0 0 23.137 0.789387 37.593 0.293343 0 0 0
150.00 1040.00 58.619377 132.525943 -678539.004524 17.199851 69.497796 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.188 0 0 0 23.1371 0.789443 37.5987 0.286839 0 0 0
150.00 1035.00 58.615794 132.251517 -678856.745458 17.194627 69.456057 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1887 0 0 0 23.137 0.789498 37.6043 0.280429 0 0 0
150.00 1030.00 58.612181 131.976194 -679173.998850 17.189411 69.414047 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1895 0 0 0 23.137 0.789554 37.6099 0.274115 0 0 0
150.00 1025.00 58.608536 131.699965 -679490.746474 17.184201 69.371762 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1903 0 0 0 23.1369 0.789611 37.6154 0.267894 0 0 0
150.00 1020.00 58.604855 131.422820 -679806.966744 17.178996 69.329198 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.191 0 0 0 23.1367 0.789668 37.6208 0.261768 0 0 0
150.00 1015.00 58.601137 131.144748 -680122.635222 17.173797 69.286348 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1918 0 0 0 23.1365 0.789726 37.6263 0.255736 0 0 0
150.00 1010.00 58.597380 130.865739 -680437.732557 17.168601 69.243210 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1925 0 0 0 23.1363 0.789784 37.6316 0.249797 0 0 0
